X;Result
-6,96600000;-1,58483862
-6,96500000;-1,58679040
-6,96400000;-1,58874858
-6,96300000;-1,59071319
-6,96200000;-1,59268426
-6,96100000;-1,59466182
-6,96000000;-1,59664590
-6,95900000;-1,59863652
-6,95800000;-1,60063371
-6,95700000;-1,60263750
-6,95600000;-1,60464792
-6,95500000;-1,60666500
-6,95400000;-1,60868877
-6,95300000;-1,61071926
-6,95200000;-1,61275650
-6,95100000;-1,61480051
-6,95000000;-1,61685132
-6,94900000;-1,61890898
-6,94800000;-1,62097350
-6,94700000;-1,62304492
-6,94600000;-1,62512327
-6,94500000;-1,62720857
-6,94400000;-1,62930087
-6,94300000;-1,63140019
-6,94200000;-1,63350655
-6,94100000;-1,63562001
-6,94000000;-1,63774058
-6,93900000;-1,63986829
-6,93800000;-1,64200319
-6,93700000;-1,64414530
-6,93600000;-1,64629465
-6,93500000;-1,64845129
-6,93400000;-1,65061523
-6,93300000;-1,65278651
-6,93200000;-1,65496518
-6,93100000;-1,65715125
-6,93000000;-1,65934477
-6,92900000;-1,66154577
-6,92800000;-1,66375427
-6,92700000;-1,66597033
-6,92600000;-1,66819397
-6,92500000;-1,67042522
-6,92400000;-1,67266413
-6,92300000;-1,67491072
-6,92200000;-1,67716504
-6,92100000;-1,67942711
-6,92000000;-1,68169698
-6,91900000;-1,68397468
-6,91800000;-1,68626024
-6,91700000;-1,68855371
-6,91600000;-1,69085512
-6,91500000;-1,69316451
-6,91400000;-1,69548191
-6,91300000;-1,69780736
-6,91200000;-1,70014091
-6,91100000;-1,70248258
-6,91000000;-1,70483242
-6,90900000;-1,70719046
-6,90800000;-1,70955675
-6,90700000;-1,71193132
-6,90600000;-1,71431422
-6,90500000;-1,71670547
-6,90400000;-1,71910513
-6,90300000;-1,72151323
-6,90200000;-1,72392981
-6,90100000;-1,72635492
-6,90000000;-1,72878858
-6,89900000;-1,73123086
-6,89800000;-1,73368178
-6,89700000;-1,73614139
-6,89600000;-1,73860972
-6,89500000;-1,74108683
-6,89400000;-1,74357276
-6,89300000;-1,74606754
-6,89200000;-1,74857122
-6,89100000;-1,75108385
-6,89000000;-1,75360547
-6,88900000;-1,75613611
-6,88800000;-1,75867583
-6,88700000;-1,76122468
-6,88600000;-1,76378268
-6,88500000;-1,76634990
-6,88400000;-1,76892638
-6,88300000;-1,77151215
-6,88200000;-1,77410727
-6,88100000;-1,77671179
-6,88000000;-1,77932575
-6,87900000;-1,78194919
-6,87800000;-1,78458217
-6,87700000;-1,78722473
-6,87600000;-1,78987692
-6,87500000;-1,79253879
-6,87400000;-1,79521039
-6,87300000;-1,79789176
-6,87200000;-1,80058296
-6,87100000;-1,80328403
-6,87000000;-1,80599503
-6,86900000;-1,80871600
-6,86800000;-1,81144700
-6,86700000;-1,81418807
-6,86600000;-1,81693927
-6,86500000;-1,81970065
-6,86400000;-1,82247227
-6,86300000;-1,82525417
-6,86200000;-1,82804640
-6,86100000;-1,83084902
-6,86000000;-1,83366209
-6,85900000;-1,83648565
-6,85800000;-1,83931977
-6,85700000;-1,84216449
-6,85600000;-1,84501987
-6,85500000;-1,84788597
-6,85400000;-1,85076284
-6,85300000;-1,85365054
-6,85200000;-1,85654912
-6,85100000;-1,85945865
-6,85000000;-1,86237917
-6,84900000;-1,86531075
-6,84800000;-1,86825345
-6,84700000;-1,87120732
-6,84600000;-1,87417242
-6,84500000;-1,87714881
-6,84400000;-1,88013656
-6,84300000;-1,88313572
-6,84200000;-1,88614635
-6,84100000;-1,88916851
-6,84000000;-1,89220227
-6,83900000;-1,89524769
-6,83800000;-1,89830483
-6,83700000;-1,90137375
-6,83600000;-1,90445452
-6,83500000;-1,90754720
-6,83400000;-1,91065185
-6,83300000;-1,91376854
-6,83200000;-1,91689734
-6,83100000;-1,92003831
-6,83000000;-1,92319151
-6,82900000;-1,92635702
-6,82800000;-1,92953490
-6,82700000;-1,93272521
-6,82600000;-1,93592803
-6,82500000;-1,93914343
-6,82400000;-1,94237147
-6,82300000;-1,94561223
-6,82200000;-1,94886577
-6,82100000;-1,95213216
-6,82000000;-1,95541149
-6,81900000;-1,95870381
-6,81800000;-1,96200920
-6,81700000;-1,96532773
-6,81600000;-1,96865948
-6,81500000;-1,97200452
-6,81400000;-1,97536293
-6,81300000;-1,97873478
-6,81200000;-1,98212014
-6,81100000;-1,98551910
-6,81000000;-1,98893173
-6,80900000;-1,99235810
-6,80800000;-1,99579830
-6,80700000;-1,99925240
-6,80600000;-2,00272048
-6,80500000;-2,00620263
-6,80400000;-2,00969892
-6,80300000;-2,01320944
-6,80200000;-2,01673426
-6,80100000;-2,02027347
-6,80000000;-2,02382715
-6,79900000;-2,02739538
-6,79800000;-2,03097826
-6,79700000;-2,03457586
-6,79600000;-2,03818827
-6,79500000;-2,04181557
-6,79400000;-2,04545786
-6,79300000;-2,04911522
-6,79200000;-2,05278773
-6,79100000;-2,05647550
-6,79000000;-2,06017860
-6,78900000;-2,06389713
-6,78800000;-2,06763118
-6,78700000;-2,07138084
-6,78600000;-2,07514621
-6,78500000;-2,07892737
-6,78400000;-2,08272442
-6,78300000;-2,08653746
-6,78200000;-2,09036658
-6,78100000;-2,09421188
-6,78000000;-2,09807345
-6,77900000;-2,10195140
-6,77800000;-2,10584582
-6,77700000;-2,10975681
-6,77600000;-2,11368447
-6,77500000;-2,11762890
-6,77400000;-2,12159021
-6,77300000;-2,12556850
-6,77200000;-2,12956387
-6,77100000;-2,13357642
-6,77000000;-2,13760627
-6,76900000;-2,14165351
-6,76800000;-2,14571826
-6,76700000;-2,14980062
-6,76600000;-2,15390070
-6,76500000;-2,15801861
-6,76400000;-2,16215446
-6,76300000;-2,16630837
-6,76200000;-2,17048045
-6,76100000;-2,17467080
-6,76000000;-2,17887955
-6,75900000;-2,18310681
-6,75800000;-2,18735269
-6,75700000;-2,19161732
-6,75600000;-2,19590081
-6,75500000;-2,20020328
-6,75400000;-2,20452485
-6,75300000;-2,20886565
-6,75200000;-2,21322579
-6,75100000;-2,21760540
-6,75000000;-2,22200461
-6,74900000;-2,22642353
-6,74800000;-2,23086231
-6,74700000;-2,23532105
-6,74600000;-2,23979990
-6,74500000;-2,24429898
-6,74400000;-2,24881843
-6,74300000;-2,25335837
-6,74200000;-2,25791894
-6,74100000;-2,26250028
-6,74000000;-2,26710252
-6,73900000;-2,27172579
-6,73800000;-2,27637024
-6,73700000;-2,28103601
-6,73600000;-2,28572323
-6,73500000;-2,29043205
-6,73400000;-2,29516262
-6,73300000;-2,29991506
-6,73200000;-2,30468954
-6,73100000;-2,30948620
-6,73000000;-2,31430519
-6,72900000;-2,31914665
-6,72800000;-2,32401074
-6,72700000;-2,32889761
-6,72600000;-2,33380741
-6,72500000;-2,33874030
-6,72400000;-2,34369644
-6,72300000;-2,34867599
-6,72200000;-2,35367909
-6,72100000;-2,35870592
-6,72000000;-2,36375664
-6,71900000;-2,36883141
-6,71800000;-2,37393039
-6,71700000;-2,37905376
-6,71600000;-2,38420168
-6,71500000;-2,38937431
-6,71400000;-2,39457185
-6,71300000;-2,39979445
-6,71200000;-2,40504229
-6,71100000;-2,41031555
-6,71000000;-2,41561440
-6,70900000;-2,42093903
-6,70800000;-2,42628670
-6,70700000;-2,43166346
-6,70600000;-2,43706655
-6,70500000;-2,44249615
-6,70400000;-2,44795245
-6,70300000;-2,45343564
-6,70200000;-2,45894591
-6,70100000;-2,46448346
-6,70000000;-2,47004848
-6,69900000;-2,47564117
-6,69800000;-2,48126173
-6,69700000;-2,48691037
-6,69600000;-2,49258727
-6,69500000;-2,49829266
-6,69400000;-2,50402674
-6,69300000;-2,50978971
-6,69200000;-2,51558179
-6,69100000;-2,52140319
-6,69000000;-2,52725413
-6,68900000;-2,53313483
-6,68800000;-2,53904551
-6,68700000;-2,54498638
-6,68600000;-2,55095767
-6,68500000;-2,55695961
-6,68400000;-2,56299243
-6,68300000;-2,56905637
-6,68200000;-2,57515164
-6,68100000;-2,58127849
-6,68000000;-2,58743716
-6,67900000;-2,59362788
-6,67800000;-2,59985091
-6,67700000;-2,60610648
-6,67600000;-2,61239485
-6,67500000;-2,61871626
-6,67400000;-2,62507097
-6,67300000;-2,63145924
-6,67200000;-2,63788131
-6,67100000;-2,64433746
-6,67000000;-2,65082795
-6,66900000;-2,65735303
-6,66800000;-2,66391300
-6,66700000;-2,67050810
-6,66600000;-2,67713863
-6,66500000;-2,68380485
-6,66400000;-2,69050705
-6,66300000;-2,69724551
-6,66200000;-2,70402053
-6,66100000;-2,71083238
-6,66000000;-2,71768136
-6,65900000;-2,72456776
-6,65800000;-2,73149190
-6,65700000;-2,73845406
-6,65600000;-2,74545455
-6,65500000;-2,75249369
-6,65400000;-2,75957179
-6,65300000;-2,76668915
-6,65200000;-2,77384610
-6,65100000;-2,78104296
-6,65000000;-2,78828006
-6,64900000;-2,79555773
-6,64800000;-2,80287630
-6,64700000;-2,81023610
-6,64600000;-2,81763748
-6,64500000;-2,82508079
-6,64400000;-2,83256636
-6,64300000;-2,84009455
-6,64200000;-2,84766572
-6,64100000;-2,85528023
-6,64000000;-2,86293844
-6,63900000;-2,87064072
-6,63800000;-2,87838744
-6,63700000;-2,88617897
-6,63600000;-2,89401571
-6,63500000;-2,90189803
-6,63400000;-2,90982632
-6,63300000;-2,91780097
-6,63200000;-2,92582239
-6,63100000;-2,93389098
-6,63000000;-2,94200714
-6,62900000;-2,95017129
-6,62800000;-2,95838384
-6,62700000;-2,96664522
-6,62600000;-2,97495585
-6,62500000;-2,98331616
-6,62400000;-2,99172660
-6,62300000;-3,00018759
-6,62200000;-3,00869960
-6,62100000;-3,01726307
-6,62000000;-3,02587847
-6,61900000;-3,03454624
-6,61800000;-3,04326687
-6,61700000;-3,05204083
-6,61600000;-3,06086859
-6,61500000;-3,06975065
-6,61400000;-3,07868749
-6,61300000;-3,08767962
-6,61200000;-3,09672753
-6,61100000;-3,10583174
-6,61000000;-3,11499276
-6,60900000;-3,12421112
-6,60800000;-3,13348735
-6,60700000;-3,14282198
-6,60600000;-3,15221554
-6,60500000;-3,16166861
-6,60400000;-3,17118171
-6,60300000;-3,18075543
-6,60200000;-3,19039033
-6,60100000;-3,20008699
-6,60000000;-3,20984599
-6,59900000;-3,21966792
-6,59800000;-3,22955339
-6,59700000;-3,23950299
-6,59600000;-3,24951735
-6,59500000;-3,25959709
-6,59400000;-3,26974283
-6,59300000;-3,27995522
-6,59200000;-3,29023490
-6,59100000;-3,30058253
-6,59000000;-3,31099877
-6,58900000;-3,32148430
-6,58800000;-3,33203979
-6,58700000;-3,34266594
-6,58600000;-3,35336345
-6,58500000;-3,36413302
-6,58400000;-3,37497537
-6,58300000;-3,38589124
-6,58200000;-3,39688135
-6,58100000;-3,40794646
-6,58000000;-3,41908732
-6,57900000;-3,43030470
-6,57800000;-3,44159938
-6,57700000;-3,45297215
-6,57600000;-3,46442381
-6,57500000;-3,47595517
-6,57400000;-3,48756704
-6,57300000;-3,49926027
-6,57200000;-3,51103569
-6,57100000;-3,52289417
-6,57000000;-3,53483657
-6,56900000;-3,54686378
-6,56800000;-3,55897667
-6,56700000;-3,57117617
-6,56600000;-3,58346319
-6,56500000;-3,59583865
-6,56400000;-3,60830351
-6,56300000;-3,62085872
-6,56200000;-3,63350526
-6,56100000;-3,64624410
-6,56000000;-3,65907626
-6,55900000;-3,67200274
-6,55800000;-3,68502457
-6,55700000;-3,69814279
-6,55600000;-3,71135848
-6,55500000;-3,72467270
-6,55400000;-3,73808653
-6,55300000;-3,75160110
-6,55200000;-3,76521752
-6,55100000;-3,77893694
-6,55000000;-3,79276051
-6,54900000;-3,80668940
-6,54800000;-3,82072482
-6,54700000;-3,83486796
-6,54600000;-3,84912007
-6,54500000;-3,86348238
-6,54400000;-3,87795616
-6,54300000;-3,89254271
-6,54200000;-3,90724332
-6,54100000;-3,92205933
-6,54000000;-3,93699209
-6,53900000;-3,95204295
-6,53800000;-3,96721331
-6,53700000;-3,98250459
-6,53600000;-3,99791821
-6,53500000;-4,01345564
-6,53400000;-4,02911835
-6,53300000;-4,04490785
-6,53200000;-4,06082567
-6,53100000;-4,07687336
-6,53000000;-4,09305249
-6,52900000;-4,10936468
-6,52800000;-4,12581155
-6,52700000;-4,14239475
-6,52600000;-4,15911598
-6,52500000;-4,17597694
-6,52400000;-4,19297938
-6,52300000;-4,21012506
-6,52200000;-4,22741578
-6,52100000;-4,24485338
-6,52000000;-4,26243970
-6,51900000;-4,28017665
-6,51800000;-4,29806615
-6,51700000;-4,31611015
-6,51600000;-4,33431065
-6,51500000;-4,35266967
-6,51400000;-4,37118926
-6,51300000;-4,38987153
-6,51200000;-4,40871861
-6,51100000;-4,42773267
-6,51000000;-4,44691591
-6,50900000;-4,46627058
-6,50800000;-4,48579897
-6,50700000;-4,50550341
-6,50600000;-4,52538627
-6,50500000;-4,54544996
-6,50400000;-4,56569693
-6,50300000;-4,58612969
-6,50200000;-4,60675079
-6,50100000;-4,62756281
-6,50000000;-4,64856840
-6,49900000;-4,66977025
-6,49800000;-4,69117110
-6,49700000;-4,71277375
-6,49600000;-4,73458102
-6,49500000;-4,75659583
-6,49400000;-4,77882113
-6,49300000;-4,80125992
-6,49200000;-4,82391527
-6,49100000;-4,84679031
-6,49000000;-4,86988823
-6,48900000;-4,89321226
-6,48800000;-4,91676574
-6,48700000;-4,94055202
-6,48600000;-4,96457455
-6,48500000;-4,98883685
-6,48400000;-5,01334249
-6,48300000;-5,03809514
-6,48200000;-5,06309851
-6,48100000;-5,08835641
-6,48000000;-5,11387272
-6,47900000;-5,13965139
-6,47800000;-5,16569647
-6,47700000;-5,19201207
-6,47600000;-5,21860242
-6,47500000;-5,24547179
-6,47400000;-5,27262459
-6,47300000;-5,30006529
-6,47200000;-5,32779846
-6,47100000;-5,35582877
-6,47000000;-5,38416100
-6,46900000;-5,41280002
-6,46800000;-5,44175081
-6,46700000;-5,47101845
-6,46600000;-5,50060816
-6,46500000;-5,53052523
-6,46400000;-5,56077510
-6,46300000;-5,59136332
-6,46200000;-5,62229557
-6,46100000;-5,65357766
-6,46000000;-5,68521551
-6,45900000;-5,71721520
-6,45800000;-5,74958294
-6,45700000;-5,78232508
-6,45600000;-5,81544811
-6,45500000;-5,84895869
-6,45400000;-5,88286363
-6,45300000;-5,91716988
-6,45200000;-5,95188459
-6,45100000;-5,98701505
-6,45000000;-6,02256874
-6,44900000;-6,05855331
-6,44800000;-6,09497662
-6,44700000;-6,13184668
-6,44600000;-6,16917174
-6,44500000;-6,20696023
-6,44400000;-6,24522080
-6,44300000;-6,28396230
-6,44200000;-6,32319382
-6,44100000;-6,36292467
-6,44000000;-6,40316441
-6,43900000;-6,44392284
-6,43800000;-6,48521000
-6,43700000;-6,52703620
-6,43600000;-6,56941204
-6,43500000;-6,61234836
-6,43400000;-6,65585632
-6,43300000;-6,69994737
-6,43200000;-6,74463325
-6,43100000;-6,78992604
-6,43000000;-6,83583815
-6,42900000;-6,88238231
-6,42800000;-6,92957161
-6,42700000;-6,97741952
-6,42600000;-7,02596431
-6,42500000;-7,07517080
-6,42400000;-7,12507860
-6,42300000;-7,17570274
-6,42200000;-7,22705870
-6,42100000;-7,27916243
-6,42000000;-7,33203030
-6,41900000;-7,38567920
-6,41800000;-7,44012651
-6,41700000;-7,49539014
-6,41600000;-7,55148850
-6,41500000;-7,60844062
-6,41400000;-7,66626605
-6,41300000;-7,72498499
-6,41200000;-7,78461824
-6,41100000;-7,84518726
-6,41000000;-7,90671419
-6,40900000;-7,96922187
-6,40800000;-8,03273387
-6,40700000;-8,09727452
-6,40600000;-8,16286896
-6,40500000;-8,22954313
-6,40400000;-8,29732384
-6,40300000;-8,36623880
-6,40200000;-8,43631664
-6,40100000;-8,50758699
-6,40000000;-8,58008046
-6,39900000;-8,65382873
-6,39800000;-8,72886459
-6,39700000;-8,80522198
-6,39600000;-8,88293605
-6,39500000;-8,96204318
-6,39400000;-9,04258110
-6,39300000;-9,12458889
-6,39200000;-9,20810706
-6,39100000;-9,29317766
-6,39000000;-9,37984428
-6,38900000;-9,46815217
-6,38800000;-9,55814831
-6,38700000;-9,64988147
-6,38600000;-9,74340235
-6,38500000;-9,83876362
-6,38400000;-9,93602004
-6,38300000;-10,03522857
-6,38200000;-10,13644848
-6,38100000;-10,23974146
-6,38000000;-10,34517175
-6,37900000;-10,45280626
-6,37800000;-10,56271473
-6,37700000;-10,67496989
-6,37600000;-10,78964758
-6,37500000;-10,90682695
-6,37400000;-11,02659066
-6,37300000;-11,14902501
-6,37200000;-11,27422022
-6,37100000;-11,40227061
-6,37000000;-11,53327483
-6,36900000;-11,66733616
-6,36800000;-11,80456272
-6,36700000;-11,94506781
-6,36600000;-12,08897020
-6,36500000;-12,23639445
-6,36400000;-12,38747131
-6,36300000;-12,54233806
-6,36200000;-12,70113896
-6,36100000;-12,86402569
-6,36000000;-13,03115781
-6,35900000;-13,20270332
-6,35800000;-13,37883919
-6,35700000;-13,55975198
-6,35600000;-13,74563850
-6,35500000;-13,93670652
-6,35400000;-14,13317556
-6,35300000;-14,33527770
-6,35200000;-14,54325851
-6,35100000;-14,75737806
-6,35000000;-14,97791198
-6,34900000;-15,20515264
-6,34800000;-15,43941049
-6,34700000;-15,68101539
-6,34600000;-15,93031824
-6,34500000;-16,18769265
-6,34400000;-16,45353677
-6,34300000;-16,72827541
-6,34200000;-17,01236226
-6,34100000;-17,30628239
-6,34000000;-17,61055503
-6,33900000;-17,92573662
-6,33800000;-18,25242420
-6,33700000;-18,59125921
-6,33600000;-18,94293162
-6,33500000;-19,30818473
-6,33400000;-19,68782030
-6,33300000;-20,08270449
-6,33200000;-20,49377443
-6,33100000;-20,92204565
-6,33000000;-21,36862046
-6,32900000;-21,83469738
-6,32800000;-22,32158195
-6,32700000;-22,83069885
-6,32600000;-23,36360590
-6,32500000;-23,92200992
-6,32400000;-24,50778501
-6,32300000;-25,12299356
-6,32200000;-25,76991049
-6,32100000;-26,45105136
-6,32000000;-27,16920505
-6,31900000;-27,92747191
-6,31800000;-28,72930853
-6,31700000;-29,57858035
-6,31600000;-30,47962402
-6,31500000;-31,43732142
-6,31400000;-32,45718815
-6,31300000;-33,54547976
-6,31200000;-34,70932022
-6,31100000;-35,95685798
-6,31000000;-37,29745699
-6,30900000;-38,74193219
-6,30800000;-40,30284178
-6,30700000;-41,99485333
-6,30600000;-43,83520598
-6,30500000;-45,84429989
-6,30400000;-48,04645557
-6,30300000;-50,47090310
-6,30200000;-53,15308689
-6,30100000;-56,13640980
-6,30000000;-59,47459970
-6,29900000;-63,23497378
-6,29800000;-67,50302504
-6,29700000;-72,38669820
-6,29600000;-78,03542496
-6,29500000;-84,64037239
-6,29400000;-92,46679647
-6,29300000;-101,88805888
-6,29200000;-113,44694822
-6,29100000;-127,96408290
-6,29000000;-146,74175730
-6,28900000;-171,97813037
-6,28800000;-207,69757016
-6,28700000;-262,14430544
-6,28600000;-355,27855564
-6,28500000;-551,05745086
-6,28400000;-1227,45650175
-6,28300000;5405,51771506
-6,28200000;843,88384415
-6,28100000;457,66651742
-6,28000000;313,97226087
-6,27900000;238,94924141
-6,27800000;192,86479294
-6,27700000;161,68241257
-6,27600000;139,17993889
-6,27500000;122,17597507
-6,27400000;108,87459983
-6,27300000;98,18521227
-6,27200000;89,40723430
-6,27100000;82,07006841
-6,27000000;75,84588467
-6,26900000;70,49929730
-6,26800000;65,85692534
-6,26700000;61,78823763
-6,26600000;58,19308560
-6,26500000;54,99334953
-6,26400000;52,12719735
-6,26300000;49,54505006
-6,26200000;47,20668985
-6,26100000;45,07915022
-6,26000000;43,13515225
-6,25900000;41,35192873
-6,25800000;39,71032844
-6,25700000;38,19412570
-6,25600000;36,78948224
-6,25500000;35,48452376
-6,25400000;34,26900337
-6,25300000;33,13403208
-6,25200000;32,07186106
-6,25100000;31,07570452
-6,25000000;30,13959459
-6,24900000;29,25826172
-6,24800000;28,42703541
-6,24700000;27,64176148
-6,24600000;26,89873257
-6,24500000;26,19462973
-6,24400000;25,52647278
-6,24300000;24,89157817
-6,24200000;24,28752303
-6,24100000;23,71211418
-6,24000000;23,16336162
-6,23900000;22,63945547
-6,23800000;22,13874610
-6,23700000;21,65972673
-6,23600000;21,20101831
-6,23500000;20,76135630
-6,23400000;20,33957897
-6,23300000;19,93461719
-6,23200000;19,54548539
-6,23100000;19,17127354
-6,23000000;18,81114005
-6,22900000;18,46430547
-6,22800000;18,13004683
-6,22700000;17,80769263
-6,22600000;17,49661836
-6,22500000;17,19624242
-6,22400000;16,90602254
-6,22300000;16,62545247
-6,22200000;16,35405906
-6,22100000;16,09139962
-6,22000000;15,83705944
-6,21900000;15,59064969
-6,21800000;15,35180540
-6,21700000;15,12018363
-6,21600000;14,89546188
-6,21500000;14,67733656
-6,21400000;14,46552165
-6,21300000;14,25974740
-6,21200000;14,05975925
-6,21100000;13,86531672
-6,21000000;13,67619249
-6,20900000;13,49217149
-6,20800000;13,31305009
-6,20700000;13,13863536
-6,20600000;12,96874435
-6,20500000;12,80320351
-6,20400000;12,64184800
-6,20300000;12,48452125
-6,20200000;12,33107439
-6,20100000;12,18136578
-6,20000000;12,03526062
-6,19900000;11,89263048
-6,19800000;11,75335298
-6,19700000;11,61731144
-6,19600000;11,48439449
-6,19500000;11,35449585
-6,19400000;11,22751398
-6,19300000;11,10335186
-6,19200000;10,98191671
-6,19100000;10,86311980
-6,19000000;10,74687619
-6,18900000;10,63310455
-6,18800000;10,52172697
-6,18700000;10,41266878
-6,18600000;10,30585838
-6,18500000;10,20122710
-6,18400000;10,09870902
-6,18300000;9,99824087
-6,18200000;9,89976187
-6,18100000;9,80321362
-6,18000000;9,70853998
-6,17900000;9,61568698
-6,17800000;9,52460270
-6,17700000;9,43523715
-6,17600000;9,34754224
-6,17500000;9,26147163
-6,17400000;9,17698071
-6,17300000;9,09402646
-6,17200000;9,01256741
-6,17100000;8,93256359
-6,17000000;8,85397642
-6,16900000;8,77676869
-6,16800000;8,70090446
-6,16700000;8,62634905
-6,16600000;8,55306895
-6,16500000;8,48103179
-6,16400000;8,41020629
-6,16300000;8,34056219
-6,16200000;8,27207026
-6,16100000;8,20470220
-6,16000000;8,13843064
-6,15900000;8,07322910
-6,15800000;8,00907194
-6,15700000;7,94593432
-6,15600000;7,88379220
-6,15500000;7,82262228
-6,15400000;7,76240198
-6,15300000;7,70310942
-6,15200000;7,64472339
-6,15100000;7,58722331
-6,15000000;7,53058922
-6,14900000;7,47480176
-6,14800000;7,41984216
-6,14700000;7,36569216
-6,14600000;7,31233407
-6,14500000;7,25975070
-6,14400000;7,20792534
-6,14300000;7,15684178
-6,14200000;7,10648425
-6,14100000;7,05683743
-6,14000000;7,00788645
-6,13900000;6,95961680
-6,13800000;6,91201443
-6,13700000;6,86506564
-6,13600000;6,81875710
-6,13500000;6,77307585
-6,13400000;6,72800928
-6,13300000;6,68354512
-6,13200000;6,63967140
-6,13100000;6,59637649
-6,13000000;6,55364906
-6,12900000;6,51147806
-6,12800000;6,46985273
-6,12700000;6,42876261
-6,12600000;6,38819746
-6,12500000;6,34814735
-6,12400000;6,30860255
-6,12300000;6,26955361
-6,12200000;6,23099130
-6,12100000;6,19290661
-6,12000000;6,15529078
-6,11900000;6,11813522
-6,11800000;6,08143159
-6,11700000;6,04517172
-6,11600000;6,00934765
-6,11500000;5,97395162
-6,11400000;5,93897602
-6,11300000;5,90441345
-6,11200000;5,87025667
-6,11100000;5,83649861
-6,11000000;5,80313237
-6,10900000;5,77015119
-6,10800000;5,73754849
-6,10700000;5,70531781
-6,10600000;5,67345287
-6,10500000;5,64194750
-6,10400000;5,61079568
-6,10300000;5,57999154
-6,10200000;5,54952930
-6,10100000;5,51940334
-6,10000000;5,48960816
-6,09900000;5,46013837
-6,09800000;5,43098870
-6,09700000;5,40215398
-6,09600000;5,37362918
-6,09500000;5,34540935
-6,09400000;5,31748966
-6,09300000;5,28986537
-6,09200000;5,26253184
-6,09100000;5,23548455
-6,09000000;5,20871904
-6,08900000;5,18223096
-6,08800000;5,15601605
-6,08700000;5,13007014
-6,08600000;5,10438912
-6,08500000;5,07896899
-6,08400000;5,05380583
-6,08300000;5,02889577
-6,08200000;5,00423505
-6,08100000;4,97981997
-6,08000000;4,95564690
-6,07900000;4,93171229
-6,07800000;4,90801265
-6,07700000;4,88454456
-6,07600000;4,86130467
-6,07500000;4,83828969
-6,07400000;4,81549640
-6,07300000;4,79292163
-6,07200000;4,77056228
-6,07100000;4,74841531
-6,07000000;4,72647772
-6,06900000;4,70474658
-6,06800000;4,68321902
-6,06700000;4,66189221
-6,06600000;4,64076338
-6,06500000;4,61982981
-6,06400000;4,59908882
-6,06300000;4,57853779
-6,06200000;4,55817415
-6,06100000;4,53799536
-6,06000000;4,51799895
-6,05900000;4,49818246
-6,05800000;4,47854352
-6,05700000;4,45907975
-6,05600000;4,43978885
-6,05500000;4,42066854
-6,05400000;4,40171660
-6,05300000;4,38293083
-6,05200000;4,36430907
-6,05100000;4,34584920
-6,05000000;4,32754915
-6,04900000;4,30940687
-6,04800000;4,29142033
-6,04700000;4,27358757
-6,04600000;4,25590665
-6,04500000;4,23837564
-6,04400000;4,22099267
-6,04300000;4,20375589
-6,04200000;4,18666349
-6,04100000;4,16971367
-6,04000000;4,15290468
-6,03900000;4,13623478
-6,03800000;4,11970228
-6,03700000;4,10330550
-6,03600000;4,08704279
-6,03500000;4,07091254
-6,03400000;4,05491315
-6,03300000;4,03904305
-6,03200000;4,02330070
-6,03100000;4,00768458
-6,03000000;3,99219319
-6,02900000;3,97682506
-6,02800000;3,96157875
-6,02700000;3,94645283
-6,02600000;3,93144588
-6,02500000;3,91655654
-6,02400000;3,90178344
-6,02300000;3,88712524
-6,02200000;3,87258062
-6,02100000;3,85814829
-6,02000000;3,84382696
-6,01900000;3,82961537
-6,01800000;3,81551228
-6,01700000;3,80151647
-6,01600000;3,78762674
-6,01500000;3,77384190
-6,01400000;3,76016077
-6,01300000;3,74658222
-6,01200000;3,73310511
-6,01100000;3,71972831
-6,01000000;3,70645072
-6,00900000;3,69327127
-6,00800000;3,68018889
-6,00700000;3,66720251
-6,00600000;3,65431110
-6,00500000;3,64151364
-6,00400000;3,62880911
-6,00300000;3,61619653
-6,00200000;3,60367491
-6,00100000;3,59124328
-6,00000000;3,57890070
-5,99900000;3,56664622
-5,99800000;3,55447892
-5,99700000;3,54239788
-5,99600000;3,53040220
-5,99500000;3,51849100
-5,99400000;3,50666340
-5,99300000;3,49491853
-5,99200000;3,48325555
-5,99100000;3,47167361
-5,99000000;3,46017188
-5,98900000;3,44874955
-5,98800000;3,43740581
-5,98700000;3,42613987
-5,98600000;3,41495093
-5,98500000;3,40383823
-5,98400000;3,39280100
-5,98300000;3,38183849
-5,98200000;3,37094995
-5,98100000;3,36013466
-5,98000000;3,34939188
-5,97900000;3,33872090
-5,97800000;3,32812102
-5,97700000;3,31759153
-5,97600000;3,30713176
-5,97500000;3,29674103
-5,97400000;3,28641866
-5,97300000;3,27616399
-5,97200000;3,26597638
-5,97100000;3,25585517
-5,97000000;3,24579974
-5,96900000;3,23580945
-5,96800000;3,22588369
-5,96700000;3,21602184
-5,96600000;3,20622331
-5,96500000;3,19648748
-5,96400000;3,18681379
-5,96300000;3,17720163
-5,96200000;3,16765044
-5,96100000;3,15815966
-5,96000000;3,14872871
-5,95900000;3,13935706
-5,95800000;3,13004414
-5,95700000;3,12078943
-5,95600000;3,11159238
-5,95500000;3,10245248
-5,95400000;3,09336920
-5,95300000;3,08434203
-5,95200000;3,07537045
-5,95100000;3,06645398
-5,95000000;3,05759210
-5,94900000;3,04878434
-5,94800000;3,04003021
-5,94700000;3,03132924
-5,94600000;3,02268093
-5,94500000;3,01408485
-5,94400000;3,00554051
